scientific_name,class,order,family,family_common,wikipedia_url,inaturalist_url
Aegithina tiphia,Aves,Passeriformes,Aegithinidae,,https://en.wikipedia.org/wiki/Aegithina_tiphia,https://www.inaturalist.org/taxa/7938
Aegithina viridissima,Aves,Passeriformes,Aegithinidae,,https://en.wikipedia.org/wiki/Aegithina_viridissima,https://www.inaturalist.org/taxa/7937
Aegolius acadicus,Aves,Strigiformes,Strigidae,,https://en.wikipedia.org/wiki/Aegolius_acadicus,https://www.inaturalist.org/taxa/20356
Aegolius funereus,Aves,Strigiformes,Strigidae,,https://en.wikipedia.org/wiki/Aegolius_funereus,https://www.inaturalist.org/taxa/20359
Aegolius gradyi,Aves,Strigiformes,Strigidae,,https://en.wikipedia.org/wiki/Aegolius_gradyi,https://www.inaturalist.org/taxa/372447
Aegolius harrisii,Aves,Strigiformes,Strigidae,,https://en.wikipedia.org/wiki/Aegolius_harrisii,https://www.inaturalist.org/taxa/20367
Aegolius ridgwayi,Aves,Strigiformes,Strigidae,,https://en.wikipedia.org/wiki/Aegolius_ridgwayi,https://www.inaturalist.org/taxa/20352
Aegotheles affinis,Aves,Apodiformes,Aegothelidae,,https://en.wikipedia.org/wiki/Aegotheles_affinis,https://www.inaturalist.org/taxa/339616
Aegotheles albertisi,Aves,Apodiformes,Aegothelidae,,https://en.wikipedia.org/wiki/Aegotheles_albertisi,https://www.inaturalist.org/taxa/19357
Aegotheles bennettii,Aves,Apodiformes,Aegothelidae,,https://en.wikipedia.org/wiki/Aegotheles_bennettii,https://www.inaturalist.org/taxa/19370
Aegotheles crinifrons,Aves,Apodiformes,Aegothelidae,,https://en.wikipedia.org/wiki/Aegotheles_crinifrons,https://www.inaturalist.org/taxa/72459
Aegotheles cristatus,Aves,Apodiformes,Aegothelidae,,https://en.wikipedia.org/wiki/Aegotheles_cristatus,https://www.inaturalist.org/taxa/19361
Aegotheles insignis,Aves,Apodiformes,Aegothelidae,,https://en.wikipedia.org/wiki/Aegotheles_insignis,https://www.inaturalist.org/taxa/72460
Aegotheles savesi,Aves,Apodiformes,Aegothelidae,,https://en.wikipedia.org/wiki/Aegotheles_savesi,https://www.inaturalist.org/taxa/19364
Aegotheles tatei,Aves,Apodiformes,Aegothelidae,,https://en.wikipedia.org/wiki/Aegotheles_tatei,https://www.inaturalist.org/taxa/72461
Aegotheles terborghi,Aves,Apodiformes,Aegothelidae,,https://en.wikipedia.org/wiki/Aegotheles_terborghi,https://www.inaturalist.org/taxa/1583462
Aegotheles wallacii,Aves,Apodiformes,Aegothelidae,,https://en.wikipedia.org/wiki/Aegotheles_wallacii,https://www.inaturalist.org/taxa/19365
Aegypius monachus,,,,,https://en.wikipedia.org/wiki/Aegypius_monachus,https://www.inaturalist.org/taxa/5382
Aenigmatolimnas marginalis,Aves,Gruiformes,Rallidae,,https://en.wikipedia.org/wiki/Aenigmatolimnas_marginalis,https://www.inaturalist.org/taxa/561
Aepyceros melampus,Mammalia,Artiodactyla,Bovidae,,https://en.wikipedia.org/wiki/Aepyceros_melampus,https://www.inaturalist.org/taxa/42278
Aepypodius arfakianus,Aves,Galliformes,Megapodiidae,,https://en.wikipedia.org/wiki/Aepypodius_arfakianus,https://www.inaturalist.org/taxa/2036
Aepypodius bruijnii,Aves,Galliformes,Megapodiidae,,https://en.wikipedia.org/wiki/Aepypodius_bruijnii,https://www.inaturalist.org/taxa/2035
Aerodramus amelis,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_amelis,https://www.inaturalist.org/taxa/367511
Aerodramus bartschi,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_bartschi,https://www.inaturalist.org/taxa/144625
Aerodramus brevirostris,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_brevirostris,https://www.inaturalist.org/taxa/144615
Aerodramus elaphrus,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_elaphrus,https://www.inaturalist.org/taxa/144607
Aerodramus francicus,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_francicus,https://www.inaturalist.org/taxa/144608
Aerodramus fuciphagus,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_fuciphagus,https://www.inaturalist.org/taxa/144631
Aerodramus hirundinaceus,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_hirundinaceus,https://www.inaturalist.org/taxa/144612
Aerodramus infuscatus,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_infuscatus,https://www.inaturalist.org/taxa/144610
Aerodramus inquietus,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_inquietus,https://www.inaturalist.org/taxa/144626
Aerodramus leucophaeus,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_leucophaeus,https://www.inaturalist.org/taxa/144628
Aerodramus maximus,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_maximus,https://www.inaturalist.org/taxa/144630
Aerodramus mearnsi,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_mearnsi,https://www.inaturalist.org/taxa/144611
Aerodramus nuditarsus,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_nuditarsus,https://www.inaturalist.org/taxa/144619
Aerodramus ocistus,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_ocistus,https://www.inaturalist.org/taxa/144629
Aerodramus orientalis,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_orientalis,https://www.inaturalist.org/taxa/144620
Aerodramus papuensis,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_papuensis,https://www.inaturalist.org/taxa/144633
Aerodramus pelewensis,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_pelewensis,https://www.inaturalist.org/taxa/144624
Aerodramus salangana,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_salangana,https://www.inaturalist.org/taxa/144623
Aerodramus sawtelli,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_sawtelli,https://www.inaturalist.org/taxa/144627
Aerodramus spodiopygius,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_spodiopygius,https://www.inaturalist.org/taxa/144613
Aerodramus terraereginae,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_terraereginae,https://www.inaturalist.org/taxa/144614
Aerodramus unicolor,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_unicolor,https://www.inaturalist.org/taxa/144609
Aerodramus vanikorensis,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_vanikorensis,https://www.inaturalist.org/taxa/144622
Aerodramus vulcanorum,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_vulcanorum,https://www.inaturalist.org/taxa/144617
Aerodramus whiteheadi,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aerodramus_whiteheadi,https://www.inaturalist.org/taxa/144618
Aeronautes andecolus,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aeronautes_andecolus,https://www.inaturalist.org/taxa/6546
Aeronautes montivagus,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aeronautes_montivagus,https://www.inaturalist.org/taxa/6550
Aeronautes saxatalis,Aves,Apodiformes,Apodidae,,https://en.wikipedia.org/wiki/Aeronautes_saxatalis,https://www.inaturalist.org/taxa/6553
Aeropedellus clavatus,Insecta,Orthoptera,Acrididae,,https://en.wikipedia.org/wiki/Aeropedellus_clavatus,https://www.inaturalist.org/taxa/212574
Aeropedellus variegatus,Insecta,Orthoptera,Acrididae,,https://en.wikipedia.org/wiki/Aeropedellus_variegatus,https://www.inaturalist.org/taxa/531195
Aerospiza castanilius,Aves,,,,https://en.wikipedia.org/wiki/Aerospiza_castanilius,https://www.inaturalist.org/taxa/1578974
Aerospiza tachiro,Aves,,,,https://en.wikipedia.org/wiki/Aerospiza_tachiro,https://www.inaturalist.org/taxa/1578973
Aeshna umbrosa,Insecta,Odonata,Aeshnidae,,https://en.wikipedia.org/wiki/Aeshna_umbrosa,https://www.inaturalist.org/taxa/67727
Aethia cristatella,,,,,https://en.wikipedia.org/wiki/Aethia_cristatella,https://www.inaturalist.org/taxa/4542
Aethia psittacula,,,,,https://en.wikipedia.org/wiki/Aethia_psittacula,https://www.inaturalist.org/taxa/4543
Aethia pusilla,,,,,https://en.wikipedia.org/wiki/Aethia_pusilla,https://www.inaturalist.org/taxa/4544
Aethia pygmaea,,,,,https://en.wikipedia.org/wiki/Aethia_pygmaea,https://www.inaturalist.org/taxa/4545
Aethomyias arfakianus,Aves,Passeriformes,Acanthizidae,,https://en.wikipedia.org/wiki/Aethomyias_arfakianus,https://www.inaturalist.org/taxa/1506351
Aethomyias nigrorufus,Aves,Passeriformes,Acanthizidae,,https://en.wikipedia.org/wiki/Aethomyias_nigrorufus,https://www.inaturalist.org/taxa/1506347
Aethomyias papuensis,Aves,Passeriformes,Acanthizidae,,https://en.wikipedia.org/wiki/Aethomyias_papuensis,https://www.inaturalist.org/taxa/1506352
Aethomyias perspicillatus,Aves,Passeriformes,Acanthizidae,,https://en.wikipedia.org/wiki/Aethomyias_perspicillatus,https://www.inaturalist.org/taxa/1506350
Aethomyias rufescens,Aves,Passeriformes,Acanthizidae,,https://en.wikipedia.org/wiki/Aethomyias_rufescens,https://www.inaturalist.org/taxa/1506349
Aethomyias spilodera,Aves,Passeriformes,Acanthizidae,,https://en.wikipedia.org/wiki/Aethomyias_spilodera,https://www.inaturalist.org/taxa/1506346
Aethopyga bella,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_bella,https://www.inaturalist.org/taxa/72467
Aethopyga boltoni,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_boltoni,https://www.inaturalist.org/taxa/13423
Aethopyga christinae,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_christinae,https://www.inaturalist.org/taxa/13428
Aethopyga duyvenbodei,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_duyvenbodei,https://www.inaturalist.org/taxa/13420
Aethopyga eximia,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_eximia,https://www.inaturalist.org/taxa/13415
Aethopyga flagrans,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_flagrans,https://www.inaturalist.org/taxa/13424
Aethopyga gouldiae,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_gouldiae,https://www.inaturalist.org/taxa/13418
Aethopyga guimarasensis,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_guimarasensis,https://www.inaturalist.org/taxa/339879
Aethopyga ignicauda,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_ignicauda,https://www.inaturalist.org/taxa/13419
Aethopyga linaraborae,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_linaraborae,https://www.inaturalist.org/taxa/13422
Aethopyga magnifica,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_magnifica,https://www.inaturalist.org/taxa/339878
Aethopyga mystacalis,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_mystacalis,https://www.inaturalist.org/taxa/13429
Aethopyga nipalensis,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_nipalensis,https://www.inaturalist.org/taxa/13417
Aethopyga primigenia,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_primigenia,https://www.inaturalist.org/taxa/72468
Aethopyga pulcherrima,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_pulcherrima,https://www.inaturalist.org/taxa/13426
Aethopyga saturata,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_saturata,https://www.inaturalist.org/taxa/13416
Aethopyga shelleyi,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_shelleyi,https://www.inaturalist.org/taxa/13425
Aethopyga siparaja,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_siparaja,https://www.inaturalist.org/taxa/13427
Aethopyga temminckii,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_temminckii,https://www.inaturalist.org/taxa/145205
Aethopyga tibolii,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_tibolii,https://www.inaturalist.org/taxa/339882
Aethopyga vigorsii,Aves,Passeriformes,Nectariniidae,,https://en.wikipedia.org/wiki/Aethopyga_vigorsii,https://www.inaturalist.org/taxa/145204
Afrixalus aureus,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_aureus,https://www.inaturalist.org/taxa/23474
Afrixalus brachycnemis,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_brachycnemis,https://www.inaturalist.org/taxa/120777
Afrixalus clarkei,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_clarkei,https://www.inaturalist.org/taxa/64833
Afrixalus crotalus,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_crotalus,https://www.inaturalist.org/taxa/120778
Afrixalus delicatus,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_delicatus,https://www.inaturalist.org/taxa/23450
Afrixalus dorsalis,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_dorsalis,https://www.inaturalist.org/taxa/23470
Afrixalus fornasini,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_fornasini,https://www.inaturalist.org/taxa/23455
Afrixalus fulvovittatus,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_fulvovittatus,https://www.inaturalist.org/taxa/23466
Afrixalus knysnae,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_knysnae,https://www.inaturalist.org/taxa/23457
Afrixalus morerei,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_morerei,https://www.inaturalist.org/taxa/23477
Afrixalus osorioi,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_osorioi,https://www.inaturalist.org/taxa/23461
Afrixalus quadrivittatus,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_quadrivittatus,https://www.inaturalist.org/taxa/64835
Afrixalus spinifrons,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_spinifrons,https://www.inaturalist.org/taxa/23467
Afrixalus stuhlmanni,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_stuhlmanni,https://www.inaturalist.org/taxa/23478
Afrixalus sylvaticus,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_sylvaticus,https://www.inaturalist.org/taxa/23476
Afrixalus wittei,Amphibia,Anura,Hyperoliidae,,https://en.wikipedia.org/wiki/Afrixalus_wittei,https://www.inaturalist.org/taxa/23456
Afromelampsalta leucoptera,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Afromelampsalta_leucoptera,https://www.inaturalist.org/taxa/1397817
Afropavo congensis,Aves,Galliformes,Phasianidae,,https://en.wikipedia.org/wiki/Afropavo_congensis,https://www.inaturalist.org/taxa/1260
Afrotis afra,Aves,Otidiformes,Otididae,,https://en.wikipedia.org/wiki/Afrotis_afra,https://www.inaturalist.org/taxa/1505970
Afrotis afraoides,Aves,Otidiformes,Otididae,,https://en.wikipedia.org/wiki/Afrotis_afraoides,https://www.inaturalist.org/taxa/1505971
Agalychnis annae,Amphibia,Anura,Phyllomedusidae,,https://en.wikipedia.org/wiki/Agalychnis_annae,https://www.inaturalist.org/taxa/23697
Agalychnis callidryas,Amphibia,Anura,Phyllomedusidae,,https://en.wikipedia.org/wiki/Agalychnis_callidryas,https://www.inaturalist.org/taxa/23702
Agalychnis dacnicolor,Amphibia,Anura,Phyllomedusidae,,https://en.wikipedia.org/wiki/Agalychnis_dacnicolor,https://www.inaturalist.org/taxa/135027
Agalychnis moreletii,Amphibia,Anura,Phyllomedusidae,,https://en.wikipedia.org/wiki/Agalychnis_moreletii,https://www.inaturalist.org/taxa/23700
Agamia agami,Aves,Pelecaniformes,Ardeidae,,https://en.wikipedia.org/wiki/Agamia_agami,https://www.inaturalist.org/taxa/5052
Agapanthia dahlii,Insecta,Coleoptera,Cerambycidae,,https://en.wikipedia.org/wiki/Agapanthia_dahlii,https://www.inaturalist.org/taxa/1237025
Agapanthia villosoviridescens,Insecta,Coleoptera,Cerambycidae,,https://en.wikipedia.org/wiki/Agapanthia_villosoviridescens,https://www.inaturalist.org/taxa/52438
Agapanthia violacea,Insecta,Coleoptera,Cerambycidae,,https://en.wikipedia.org/wiki/Agapanthia_violacea,https://www.inaturalist.org/taxa/476117
Agapornis canus,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Agapornis_canus,https://www.inaturalist.org/taxa/19078
Agapornis fischeri,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Agapornis_fischeri,https://www.inaturalist.org/taxa/19075
Agapornis lilianae,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Agapornis_lilianae,https://www.inaturalist.org/taxa/19073
Agapornis nigrigenis,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Agapornis_nigrigenis,https://www.inaturalist.org/taxa/19077
Agapornis personatus,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Agapornis_personatus,https://www.inaturalist.org/taxa/19076
Agapornis pullarius,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Agapornis_pullarius,https://www.inaturalist.org/taxa/19072
Agapornis roseicollis,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Agapornis_roseicollis,https://www.inaturalist.org/taxa/19079
Agapornis swindernianus,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Agapornis_swindernianus,https://www.inaturalist.org/taxa/19071
Agapornis taranta,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Agapornis_taranta,https://www.inaturalist.org/taxa/19074
Agelaioides badius,Aves,Passeriformes,Icteridae,,https://en.wikipedia.org/wiki/Agelaioides_badius,https://www.inaturalist.org/taxa/72470
Agelaioides fringillarius,Aves,Passeriformes,Icteridae,,https://en.wikipedia.org/wiki/Agelaioides_fringillarius,https://www.inaturalist.org/taxa/516245
Agelaius assimilis,Aves,Passeriformes,Icteridae,,https://en.wikipedia.org/wiki/Agelaius_assimilis,https://www.inaturalist.org/taxa/9762
Agelaius humeralis,Aves,Passeriformes,Icteridae,,https://en.wikipedia.org/wiki/Agelaius_humeralis,https://www.inaturalist.org/taxa/9765
Agelaius phoeniceus,Aves,Passeriformes,Icteridae,,https://en.wikipedia.org/wiki/Agelaius_phoeniceus,https://www.inaturalist.org/taxa/9744
Agelaius tricolor,Aves,Passeriformes,Icteridae,,https://en.wikipedia.org/wiki/Agelaius_tricolor,https://www.inaturalist.org/taxa/9743
Agelaius xanthomus,Aves,Passeriformes,Icteridae,,https://en.wikipedia.org/wiki/Agelaius_xanthomus,https://www.inaturalist.org/taxa/9764
Agelastes meleagrides,Aves,Galliformes,Numididae,,https://en.wikipedia.org/wiki/Agelastes_meleagrides,https://www.inaturalist.org/taxa/1451
Agelastes niger,Aves,Galliformes,Numididae,,https://en.wikipedia.org/wiki/Agelastes_niger,https://www.inaturalist.org/taxa/1452
Agelasticus cyanopus,Aves,Passeriformes,Icteridae,,https://en.wikipedia.org/wiki/Agelasticus_cyanopus,https://www.inaturalist.org/taxa/72471
Agelasticus thilius,Aves,Passeriformes,Icteridae,,https://en.wikipedia.org/wiki/Agelasticus_thilius,https://www.inaturalist.org/taxa/72472
Agelasticus xanthophthalmus,Aves,Passeriformes,Icteridae,,https://en.wikipedia.org/wiki/Agelasticus_xanthophthalmus,https://www.inaturalist.org/taxa/62561
Ageneotettix deorum,Insecta,Orthoptera,Acrididae,,https://en.wikipedia.org/wiki/Ageneotettix_deorum,https://www.inaturalist.org/taxa/155249
Aglaeactis aliciae,Aves,Apodiformes,Trochilidae,,https://en.wikipedia.org/wiki/Aglaeactis_aliciae,https://www.inaturalist.org/taxa/6205
Aglaeactis castelnaudii,Aves,Apodiformes,Trochilidae,,https://en.wikipedia.org/wiki/Aglaeactis_castelnaudii,https://www.inaturalist.org/taxa/6207
Aglaeactis cupripennis,Aves,Apodiformes,Trochilidae,,https://en.wikipedia.org/wiki/Aglaeactis_cupripennis,https://www.inaturalist.org/taxa/6210
Aglaeactis pamela,Aves,Apodiformes,Trochilidae,,https://en.wikipedia.org/wiki/Aglaeactis_pamela,https://www.inaturalist.org/taxa/6206
